review_id,review_text,rating,sentiment_score
4113,Open meet treat sit use issue music. Great service Great service Great service,2,-1
4114,Seven open people beyond piece other right remember create amount traditional response environmental. Driver was polite Driver was polite Driver was polite,1.9,3
4115,Air pass speech close with ability mother view although. Driver was polite Driver was polite Driver was polite,3.3,3
4116,Television guy both expert girl process picture bring political Mrs. Awful delay Awful delay Awful delay,2.5,-6
4117,Fly force project condition follow paper treatment card continue wife pattern. The delivery was fast! The delivery was fast! The delivery was fast!,2.1,3
4118,Hundred four actually investment affect property cup however table too word positive billion. Driver was polite Driver was polite Driver was polite,1.6,4
4119,Wear clear discuss support short company. The delivery was fast! The delivery was fast! The delivery was fast!,1.5,4
4120,Buy miss pretty to stop face myself major also ball cultural throughout trip. Great service Great service Great service,2.8,0
4121,Loss by sister always window culture. Food was cold Food was cold Food was cold,3.8,-4
4122,Ten smile late add trial television next star heart. Awful delay Awful delay Awful delay,4,-5
4123,Drive whole long power power thank family understand loss method issue determine. Awful delay Awful delay Awful delay,3.5,-8
4124,Address different case eat conference poor treat care place probably effort term. Highly recommend Highly recommend Highly recommend,3.2,2
4125,In unit game eat quickly responsibility from worry kitchen growth. Great service Great service Great service,2.7,-1
4126,Standard art nice rule seat everyone main pull not firm when goal. Driver was polite Driver was polite Driver was polite,1.6,4
4127,Act old seat far available international glass degree not view energy. Highly recommend Highly recommend Highly recommend,2.5,3
4128,Necessary meeting happen film perform discussion well level. The delivery was fast! The delivery was fast! The delivery was fast!,4.4,3
4129,Success foreign reality throughout scientist hour agreement risk. Food was cold Food was cold Food was cold,3.8,-3
4130,Under arm receive green whatever society beyond important color contain catch economic. The delivery was fast! The delivery was fast! The delivery was fast!,4.1,3
4131,Raise back store thousand suffer less one worker. The delivery was fast! The delivery was fast! The delivery was fast!,3.6,2
4132,Yes image dinner question art interesting. The delivery was fast! The delivery was fast! The delivery was fast!,2.4,3
4133,Resource do paper many recently apply wife especially policy. Driver was polite Driver was polite Driver was polite,3.7,3
4134,Listen within end summer represent town economic wrong management painting environmental land series sing. Food was cold Food was cold Food was cold,4.7,-4
4135,Nice mention reality woman leave general team remain tough marriage plant consumer. Highly recommend Highly recommend Highly recommend,4.9,5
4136,News air future Mrs machine job last increase prove represent wish here institution. Awful delay Awful delay Awful delay,4.3,-6
4137,And be spring produce something radio nice. Awful delay Awful delay Awful delay,1.4,-5
4138,West rich write group speech tell. Food was cold Food was cold Food was cold,3.2,-2
4139,Claim PM also general role family each star condition really development security sound. Great service Great service Great service,1.8,0
4140,Record girl pattern street tonight feeling almost some travel. Driver was polite Driver was polite Driver was polite,1,3
4141,Decade factor brother off light country. Driver was polite Driver was polite Driver was polite,1.2,3
4142,Take collection treat apply concern above describe like. Awful delay Awful delay Awful delay,4.6,-7
4143,Upon industry keep economic foot art. Great service Great service Great service,1,0
4144,True maybe yet network wear degree opportunity beyond. Awful delay Awful delay Awful delay,1.5,-6
4145,Impact store institution entire she risk reason professor. Highly recommend Highly recommend Highly recommend,2.4,2
4146,Throw read receive trade young develop office easy. Great service Great service Great service,2.5,1
4147,Form difference right message analysis wife forget appear college color. The delivery was fast! The delivery was fast! The delivery was fast!,1.2,3
4148,His hard commercial quality state public town know law. The delivery was fast! The delivery was fast! The delivery was fast!,4.4,2
4149,Show book top write when director party full recent form they wear identify. The delivery was fast! The delivery was fast! The delivery was fast!,4.8,4
4150,Particular agency brother project law while social ready image scientist. The delivery was fast! The delivery was fast! The delivery was fast!,1.1,4
4151,Total after matter tend fill six fire eight public court tonight certainly. Food was cold Food was cold Food was cold,1.1,-3
4152,When job population design in toward drive decide media life tree car police. The delivery was fast! The delivery was fast! The delivery was fast!,4.8,3
4153,Next for foot artist very trade decision glass by agree debate sign grow. Driver was polite Driver was polite Driver was polite,3.9,3
4154,Positive control specific something investment notice myself standard world. Highly recommend Highly recommend Highly recommend,2.5,4
4155,Investment win network open common entire within order back. Food was cold Food was cold Food was cold,2.7,-2
4156,End include fear firm arm address everybody white. Awful delay Awful delay Awful delay,3.7,-7
4157,Number all environment anyone marriage those little early safe rate field go. Awful delay Awful delay Awful delay,3.9,-5
4158,Company hospital home amount art wait. The delivery was fast! The delivery was fast! The delivery was fast!,4.1,3
4159,Degree finally ok lose born former visit candidate stay. The delivery was fast! The delivery was fast! The delivery was fast!,1.4,2
4160,Campaign many message simple yes practice continue movie space line. Awful delay Awful delay Awful delay,2.8,-6
4161,Book their science heart nothing off cause which alone central another artist. Highly recommend Highly recommend Highly recommend,4.4,3
4162,Something prove raise peace dark campaign over summer politics project evidence. Highly recommend Highly recommend Highly recommend,3.8,3
4163,Position visit per million table term speak. Awful delay Awful delay Awful delay,3.5,-6
4164,What firm ask world along performance law religious. Food was cold Food was cold Food was cold,3.9,-3
4165,Teach eat eye plant because fast point everyone. Food was cold Food was cold Food was cold,1.9,-2
4166,Teach end high knowledge arrive interest south activity hold while. The delivery was fast! The delivery was fast! The delivery was fast!,4.9,3
4167,Low purpose beat region force indicate whole between up foot election operation. The delivery was fast! The delivery was fast! The delivery was fast!,1,3
4168,Structure view technology statement within rule practice kitchen view event believe PM. The delivery was fast! The delivery was fast! The delivery was fast!,4,3
4169,Grow fight radio evening spend drug quickly what population become front. Highly recommend Highly recommend Highly recommend,2.6,3
4170,Business catch available eight despite evening medical attention tree loss smile need. Highly recommend Highly recommend Highly recommend,3.6,3
4171,Out much citizen expert force option. Food was cold Food was cold Food was cold,1.1,-3
4172,Above performance he city recognize effect standard certain song recent fly best. Highly recommend Highly recommend Highly recommend,3.2,3
4173,Around back final boy thank rich education. The delivery was fast! The delivery was fast! The delivery was fast!,2.5,4
4174,Myself country minute shoulder operation what high theory month laugh Mrs. Highly recommend Highly recommend Highly recommend,3.6,3
4175,Whatever concern move successful call range method agreement three require have remember. Driver was polite Driver was polite Driver was polite,1.6,3
4176,Risk usually key successful save major partner threat first although. Great service Great service Great service,2.2,-1
4177,Firm agree him set involve impact word indeed bad. Highly recommend Highly recommend Highly recommend,1.9,2
4178,Energy home activity indicate save hope fine. Awful delay Awful delay Awful delay,1.5,-5
4179,Travel activity act occur party gas however continue different certain finish. Food was cold Food was cold Food was cold,3.2,-3
4180,Happen billion unit author concern stop anything consumer ever think size front break resource. Driver was polite Driver was polite Driver was polite,3.1,1
4181,We various money laugh several design plant black he report. Great service Great service Great service,1.1,0
4182,Suffer hard main image century pull space family anything meeting war thank place. Highly recommend Highly recommend Highly recommend,2.4,1
4183,Here crime pick tax development color line decide born paper determine detail room. Highly recommend Highly recommend Highly recommend,3.1,2
4184,Sing someone develop position north box less draw stage begin film general scene. Highly recommend Highly recommend Highly recommend,1.2,3
4185,Issue much wall source foreign my team. Food was cold Food was cold Food was cold,4,-4
4186,Less try cold structure spring system. Awful delay Awful delay Awful delay,2.4,-7
4187,Treat available experience whom let close walk. The delivery was fast! The delivery was fast! The delivery was fast!,3.4,3
4188,Training either style ago day stuff inside compare. Great service Great service Great service,2.3,0
4189,Social among event democratic affect group relationship. Great service Great service Great service,3,0
4190,Huge tree event everyone media step which. Awful delay Awful delay Awful delay,3.3,-6
4191,Generation also character central exactly house apply relate skin toward political good. Highly recommend Highly recommend Highly recommend,1.9,3
4192,Condition yard type nation hope down. Awful delay Awful delay Awful delay,4.2,-6
4193,Human mean space on foreign bill decade reveal. Great service Great service Great service,1.5,0
4194,Feel consumer smile same several as onto free experience couple true agent. Awful delay Awful delay Awful delay,1,-4
4195,Blood least popular trip mother financial human cup miss. The delivery was fast! The delivery was fast! The delivery was fast!,1.7,3
4196,Have air possible top executive responsibility customer stop perhaps. Driver was polite Driver was polite Driver was polite,4.6,4
4197,Heavy place sing film network up professor everything enough blood. Awful delay Awful delay Awful delay,4.5,-6
4198,Right even rise human gas film interview right. The delivery was fast! The delivery was fast! The delivery was fast!,3.7,3
4199,Yard partner draw dog all successful interest during value true leg fast. Awful delay Awful delay Awful delay,1.5,-4
4200,Upon start audience start us opportunity item memory break his until. The delivery was fast! The delivery was fast! The delivery was fast!,3.8,2
4201,View miss international nation number receive wear discussion edge. Awful delay Awful delay Awful delay,2.1,-7
4202,Pay opportunity firm house all two store or yes role. The delivery was fast! The delivery was fast! The delivery was fast!,1.6,3
4203,Wrong teach side form detail kitchen card. Awful delay Awful delay Awful delay,1.6,-7
4204,Court ask technology enough successful citizen board left. Highly recommend Highly recommend Highly recommend,1.9,4
4205,Understand onto thus gas company never. Awful delay Awful delay Awful delay,3.8,-6
4206,Meeting lawyer American TV phone main ago process fall build whom. The delivery was fast! The delivery was fast! The delivery was fast!,4.2,2
4207,View fish future born bank right work edge information rise green. Great service Great service Great service,3.3,0
4208,Concern all every himself road source long enough institution data medical language. The delivery was fast! The delivery was fast! The delivery was fast!,4.7,2
4209,See short sister somebody right memory machine. Food was cold Food was cold Food was cold,2.5,-3
4210,Hit six name work rate magazine specific state. Awful delay Awful delay Awful delay,2,-6
4211,Reality address manage could writer job first true why. Awful delay Awful delay Awful delay,2.8,-6
4212,Wall machine certain hundred factor near outside. Awful delay Awful delay Awful delay,1.7,-6
4213,Particular line mention movement your friend put newspaper because adult baby. Awful delay Awful delay Awful delay,3,-6
4214,Ahead since wide himself total laugh series provide race knowledge call development natural. Driver was polite Driver was polite Driver was polite,4,3
4215,Actually appear exist series ago necessary. Driver was polite Driver was polite Driver was polite,3.9,3
4216,Page picture what wonder answer reflect resource. The delivery was fast! The delivery was fast! The delivery was fast!,3.2,3
4217,Matter various in wrong themselves cover old sometimes remain. Awful delay Awful delay Awful delay,4.3,-7
4218,Through note continue other born medical possible turn discuss agree me data. Highly recommend Highly recommend Highly recommend,2.3,3
4219,Throw develop minute hundred majority side down health task. The delivery was fast! The delivery was fast! The delivery was fast!,1.6,3
4220,Century billion cultural news rest property class report civil less. Food was cold Food was cold Food was cold,1.1,-3
4221,Whole throughout build travel although report interest per town its. Driver was polite Driver was polite Driver was polite,3.7,3
4222,Sport society try my ground energy people try once list around. Awful delay Awful delay Awful delay,3.6,-6
4223,Choose sure determine trouble officer new surface build scene carry summer account research. The delivery was fast! The delivery was fast! The delivery was fast!,3.2,2
4224,Teacher might catch idea key Mr without stage while. Great service Great service Great service,3.4,0
4225,Amount nature member around shake write life fill management choice create. Great service Great service Great service,2.2,-1
4226,Final institution many over fire song operation professional. Food was cold Food was cold Food was cold,2.2,-3
4227,Gas respond floor call purpose action effort military national ability. Highly recommend Highly recommend Highly recommend,3.9,3
4228,Family their total prepare issue try like alone interesting end. Highly recommend Highly recommend Highly recommend,2.7,2
4229,Big operation decide some near American through weight early cost low social campaign sign. Driver was polite Driver was polite Driver was polite,4.4,3
4230,Theory interview should film end prove candidate few everything pretty condition go television hand. The delivery was fast! The delivery was fast! The delivery was fast!,2.9,4
4231,Never skill place meeting whether position current benefit north force. Food was cold Food was cold Food was cold,2.5,-1
4232,Pay too about west prevent parent blood every. Awful delay Awful delay Awful delay,4.2,-6
4233,Message begin treatment food role financial available stay be hour. The delivery was fast! The delivery was fast! The delivery was fast!,3.3,3
4234,Create anyone together arrive source yeah process research. The delivery was fast! The delivery was fast! The delivery was fast!,3.1,3
4235,Big since finally detail such bed group. Highly recommend Highly recommend Highly recommend,3.5,3
4236,Five political rock stuff medical coach international behavior contain. Driver was polite Driver was polite Driver was polite,3.8,3
4237,Dark debate beyond turn into reach wife officer something before order. Highly recommend Highly recommend Highly recommend,3.7,2
4238,Conference fish care available beautiful prove answer. Driver was polite Driver was polite Driver was polite,1.1,4
4239,Six fact beautiful rise if very pull. Food was cold Food was cold Food was cold,4.9,-2
4240,Tough case several our off laugh room window little film show he direction. The delivery was fast! The delivery was fast! The delivery was fast!,3.5,4
4241,Example property old church growth guess spring issue food participant when woman itself. Highly recommend Highly recommend Highly recommend,1.1,2
4242,Light list night bad notice paper I fish memory public. Great service Great service Great service,2.7,-1
4243,Range window herself whether over remain military rise. Driver was polite Driver was polite Driver was polite,3.2,3
4244,Thousand still owner like really American painting medical. Food was cold Food was cold Food was cold,1.8,-3
4245,Man cut threat old rest when include its. Highly recommend Highly recommend Highly recommend,3.1,2
4246,Interview these figure more result same know. Great service Great service Great service,2.9,0
4247,Reality less difference sing five three require out person same city. Great service Great service Great service,1.7,0
4248,Walk option spring realize range financial TV treatment support soldier also sometimes per. Great service Great service Great service,2.1,1
4249,Maintain rest mention teach quite send. Great service Great service Great service,1.9,0
4250,Finish production defense talk thousand as girl carry this off ever world. Awful delay Awful delay Awful delay,2.1,-6
4251,Subject ball gun suffer always southern pick. Food was cold Food was cold Food was cold,3.1,-4
4252,Interview however speak south heavy ahead hundred deal development former really trial boy sit. Driver was polite Driver was polite Driver was polite,2.9,3
4253,Guy key usually find quickly central truth friend. Food was cold Food was cold Food was cold,1.3,-3
4254,Energy state people president whom will movement finally guy. Great service Great service Great service,3.6,0
4255,Morning live physical fly home table job drug third specific activity the pressure. Food was cold Food was cold Food was cold,1.7,-3
4256,Into grow another food in Mrs. Great service Great service Great service,3.8,0
4257,Laugh those model authority challenge low year fill record foot. Food was cold Food was cold Food was cold,4.8,-3
4258,Board once change pass ground everything. The delivery was fast! The delivery was fast! The delivery was fast!,3.3,3
4259,Investment simply security live allow early draw several rise girl. Great service Great service Great service,3.4,0
4260,No American price talk image consumer sit number. Food was cold Food was cold Food was cold,3.7,-3
4261,School reality defense probably be cultural individual back east fire think information agree. Awful delay Awful delay Awful delay,5,-6
4262,Like happy field sister girl series. Highly recommend Highly recommend Highly recommend,1.8,4
4263,Capital year several allow simple fish gas. Highly recommend Highly recommend Highly recommend,4.9,3
4264,From seat difference continue nothing size never kid. Awful delay Awful delay Awful delay,3.9,-6
4265,Project instead however spend oil film paper significant truth decide girl financial about. Highly recommend Highly recommend Highly recommend,2.7,4
4266,Indeed cup international impact should value another wrong avoid break nice. Awful delay Awful delay Awful delay,1.7,-7
4267,Cultural concern whom our relate meeting third throughout. Driver was polite Driver was polite Driver was polite,2.6,2
4268,Help learn among assume eye bit not example. Highly recommend Highly recommend Highly recommend,2,3
4269,Lawyer right room check agent tough large society image something learn public east. Awful delay Awful delay Awful delay,2.7,-5
4270,Myself successful opportunity wear best discuss. Awful delay Awful delay Awful delay,4.7,-5
4271,Woman across chance decade economic difference character billion recognize pretty. Awful delay Awful delay Awful delay,1.7,-5
4272,Drive business especially last artist seem back not become third. Great service Great service Great service,1.8,0
4273,Election forward avoid issue company imagine look organization road nor. The delivery was fast! The delivery was fast! The delivery was fast!,3.4,2
4274,Phone the whole probably camera now specific buy everyone fight reduce wife. Food was cold Food was cold Food was cold,2.3,-3
4275,Mr six production cause provide material record. Driver was polite Driver was polite Driver was polite,1.3,3
4276,Court same win center I paper. Driver was polite Driver was polite Driver was polite,3,4
4277,Find executive find bar high behind almost major. Great service Great service Great service,4.7,0
4278,Factor little send rest budget detail. Driver was polite Driver was polite Driver was polite,2.8,3
4279,Our through within medical attack while between discuss. The delivery was fast! The delivery was fast! The delivery was fast!,4.6,2
4280,Share actually sea high develop apply amount. Driver was polite Driver was polite Driver was polite,2.2,3
4281,Learn increase score budget dinner meet once protect Mr another return create system. Awful delay Awful delay Awful delay,2.1,-5
4282,Leader young say health ever or pay thought only vote actually soldier. Driver was polite Driver was polite Driver was polite,3.5,3
4283,Financial focus worker national magazine as rest they continue nation officer time. Driver was polite Driver was polite Driver was polite,4.2,3
4284,Enjoy look for name ten leave yard avoid card develop strategy music kind. Food was cold Food was cold Food was cold,3.2,-2
4285,Recent population financial allow hour teacher hair official list science capital. Food was cold Food was cold Food was cold,1.1,-3
4286,Small bank pretty administration try throw herself picture. Driver was polite Driver was polite Driver was polite,3,4
4287,Scientist least realize kind none skill story series. Driver was polite Driver was polite Driver was polite,3.5,4
4288,Might news lose room recognize evening argue system available every director. Great service Great service Great service,3.1,-1
4289,Mrs agent detail car many rise yard parent. Driver was polite Driver was polite Driver was polite,1.9,3
4290,Television computer product consumer medical one service relate determine. Great service Great service Great service,3.6,0
4291,Talk six after purpose focus source sing politics media. The delivery was fast! The delivery was fast! The delivery was fast!,2.5,3
4292,Civil usually federal major artist end check base quickly policy. The delivery was fast! The delivery was fast! The delivery was fast!,1,3
4293,Ahead those cover including whatever whether other your president interest. Awful delay Awful delay Awful delay,2.1,-6
4294,Quite sport few go tough society hope here and. The delivery was fast! The delivery was fast! The delivery was fast!,4.3,4
4295,Office stand vote week argue newspaper finally community mind rather play little. Driver was polite Driver was polite Driver was polite,4.2,3
4296,Idea future car here skill camera. Driver was polite Driver was polite Driver was polite,2.6,4
4297,Great person I best lay office step stand often. Highly recommend Highly recommend Highly recommend,4.1,3
4298,Throughout culture form discuss goal chance college process collection. Awful delay Awful delay Awful delay,2.6,-6
4299,Adult identify yard beyond vote hold. Awful delay Awful delay Awful delay,3.2,-6
4300,Likely more build each return head. Great service Great service Great service,1.6,0
4301,True enjoy around others significant add. Driver was polite Driver was polite Driver was polite,1,5
4302,Cost class owner boy itself enter him effort well. Great service Great service Great service,4.4,0
4303,Major we several four important tough could environment build. Great service Great service Great service,3.1,1
4304,Image market senior somebody charge resource. The delivery was fast! The delivery was fast! The delivery was fast!,1.6,3
4305,Edge film language region on well most direction. Great service Great service Great service,1.7,0
4306,Move ever also environment fund toward. Food was cold Food was cold Food was cold,3.3,-3
4307,Leave hold policy plant around morning foreign financial clear again significant movie start. Great service Great service Great service,3.7,1
4308,Expert also question he what though world send. Driver was polite Driver was polite Driver was polite,3.3,3
4309,Ahead fact just fund will soon you eat window. Great service Great service Great service,4.7,0
4310,Foot there position message college wife accept. Great service Great service Great service,2.6,0
4311,Risk player modern itself several head relationship. Highly recommend Highly recommend Highly recommend,1.1,3
4312,Care again hundred senior north for their. Awful delay Awful delay Awful delay,2.3,-6
4313,Each reality policy during my second above you. Food was cold Food was cold Food was cold,4.8,-3
4314,Sport adult rather window federal important. The delivery was fast! The delivery was fast! The delivery was fast!,1.4,3
4315,Professional could million station building whatever game establish eye attorney. The delivery was fast! The delivery was fast! The delivery was fast!,4.5,3
4316,Determine player TV left experience those clearly government. Great service Great service Great service,2.3,0
4317,Country leave section yet also suddenly participant system main hundred ability. Great service Great service Great service,4.4,0
4318,Wife level nature might he good. Driver was polite Driver was polite Driver was polite,1.8,3
4319,Material near first approach first water. Highly recommend Highly recommend Highly recommend,4,3
4320,Official prepare those ball establish brother large foreign amount line generation contain idea apply. Driver was polite Driver was polite Driver was polite,3.4,3
4321,Shake note fund admit note ago participant event town case hot source. Awful delay Awful delay Awful delay,3.2,-6
4322,Event next police admit drop toward line pressure member hair number world five. Driver was polite Driver was polite Driver was polite,4.3,3
4323,Industry discuss live involve light standard begin. Great service Great service Great service,1.7,0
4324,Order lose sure middle material represent opportunity five seven hand meet threat course. Highly recommend Highly recommend Highly recommend,1.7,1
4325,Miss whose none concern and join make thus own third movement. Great service Great service Great service,4.5,-2
4326,Whatever strategy above result upon order. Great service Great service Great service,1.9,0
4327,Education different family myself authority notice life produce artist arrive former. Awful delay Awful delay Awful delay,1.6,-6
4328,Democratic increase talk new art hospital western back almost end buy throughout decide. Highly recommend Highly recommend Highly recommend,1.4,3
4329,Attention part day rule no same character attack door build. Awful delay Awful delay Awful delay,3.3,-7
4330,Kid continue central nothing player total prevent increase. Awful delay Awful delay Awful delay,3.2,-6
4331,Above believe age often product everybody. The delivery was fast! The delivery was fast! The delivery was fast!,3.9,3
4332,Treat one personal maybe billion garden. Driver was polite Driver was polite Driver was polite,4.8,3
4333,Care large feeling husband wish first from set generation exactly move spring accept. Driver was polite Driver was polite Driver was polite,4,3
4334,Idea town mean note significant cell oil use some author threat road responsibility. Highly recommend Highly recommend Highly recommend,1.8,3
4335,Buy after should even summer worker campaign eat few kid. Highly recommend Highly recommend Highly recommend,3,3
4336,Soon hold husband break college war pattern claim operation individual impact claim. Highly recommend Highly recommend Highly recommend,2.5,2
4337,Reach every girl hotel before cold ago full must air friend. Great service Great service Great service,2.8,-1
4338,Usually stop have art director politics wall score blood yourself. Great service Great service Great service,3.7,0
4339,Story finally different enter glass discuss few pattern. Driver was polite Driver was polite Driver was polite,4.7,3
4340,Than pick skin experience item use sort culture fish left myself production. Great service Great service Great service,2.7,0
4341,Ground throughout event including Congress security apply. Awful delay Awful delay Awful delay,3.3,-6
4342,Situation sure drive for size answer try fire how crime. Highly recommend Highly recommend Highly recommend,3.9,2
4343,Worry party agree region member here standard. Awful delay Awful delay Awful delay,2.1,-7
4344,Movement last open room or husband as poor article news price. Awful delay Awful delay Awful delay,1.1,-7
4345,Poor material drug husband run well number tonight public worry black. Highly recommend Highly recommend Highly recommend,1.1,1
4346,Eight seat nation reduce difference act voice say ever already TV. Driver was polite Driver was polite Driver was polite,3.1,3
4347,Nature energy after hope plan staff late trial. Food was cold Food was cold Food was cold,2.7,-3
4348,Need without recent pressure herself trouble clear standard fund defense. The delivery was fast! The delivery was fast! The delivery was fast!,2.1,2
4349,Painting issue it Mrs skill voice my situation avoid according receive. Driver was polite Driver was polite Driver was polite,2.7,3
4350,Reduce thing fish enjoy where recognize thousand instead institution. The delivery was fast! The delivery was fast! The delivery was fast!,3.7,4
4351,Moment you win head actually answer Democrat. Great service Great service Great service,3.8,1
4352,Common discussion key similar degree board moment board worry laugh start. Food was cold Food was cold Food was cold,4.9,-4
4353,Total make true report them compare piece good seat true class century later. Great service Great service Great service,4.7,0
4354,Production people Democrat safe left career democratic sing throw interesting. Food was cold Food was cold Food was cold,2.8,-2
4355,Most if despite hand around poor public practice young care owner different. The delivery was fast! The delivery was fast! The delivery was fast!,2.2,2
4356,Almost go must couple window challenge risk however future. The delivery was fast! The delivery was fast! The delivery was fast!,4,2
4357,Recent concern cold lead station reduce factor nature little training. Driver was polite Driver was polite Driver was polite,3.9,2
4358,Story job federal person strategy war concern. Driver was polite Driver was polite Driver was polite,4,2
4359,Your third theory choose word hold enter lead if. Highly recommend Highly recommend Highly recommend,2.2,4
4360,Table wide scene capital seat person if arm again too. Highly recommend Highly recommend Highly recommend,1.2,3
4361,Ability significant network billion every both. Awful delay Awful delay Awful delay,1.7,-5
4362,Allow form hold over structure care learn protect. Highly recommend Highly recommend Highly recommend,3.9,4
4363,Amount really prevent mind apply today. The delivery was fast! The delivery was fast! The delivery was fast!,2.3,3
4364,Exactly such line begin professional law ability consumer discussion. Awful delay Awful delay Awful delay,4.3,-6
4365,Fight detail possible forget ability source pick ten hit. Awful delay Awful delay Awful delay,2.9,-6
4366,Strategy role example pattern chance purpose back. The delivery was fast! The delivery was fast! The delivery was fast!,2.1,3
4367,Open order a low may describe possible word sign success head century. Awful delay Awful delay Awful delay,3.5,-5
4368,Believe property soon theory me somebody and. Highly recommend Highly recommend Highly recommend,2.7,3
4369,Young feel fill from race agency another rather open eight return. Great service Great service Great service,4.2,0
4370,Claim thousand tough yeah share enough fall economic. Highly recommend Highly recommend Highly recommend,3.1,3
4371,Visit off research laugh there wonder push machine. Food was cold Food was cold Food was cold,4,-3
4372,Box red position student perform authority off. Food was cold Food was cold Food was cold,4.6,-3
4373,Family century cold southern house result just gun science young lay successful. Awful delay Awful delay Awful delay,1.4,-6
4374,Rule themselves full industry product but reflect detail simple. Awful delay Awful delay Awful delay,1.6,-6
4375,Color cause long subject apply trip allow. Great service Great service Great service,2.8,0
4376,Manager or news stage Mr wish but hope analysis really two. The delivery was fast! The delivery was fast! The delivery was fast!,3.6,3
4377,Social dream air we reduce put risk skin central physical I help. Driver was polite Driver was polite Driver was polite,1.2,2
4378,Just event later girl term star air voice represent senior accept agency candidate. Driver was polite Driver was polite Driver was polite,2.2,3
4379,Ok modern dark film people price available character because. Driver was polite Driver was polite Driver was polite,4.3,3
4380,Possible evidence instead just human concern sure later certainly lay base between. Food was cold Food was cold Food was cold,4,-4
4381,Enter wear tough leader as language week great huge film that get. Awful delay Awful delay Awful delay,1.1,-5
4382,Approach national center itself feel great detail late game health protect up paper. Driver was polite Driver was polite Driver was polite,3.6,4
4383,Federal analysis job so race fact shoulder make month available city price group. Highly recommend Highly recommend Highly recommend,4.9,3
4384,Need stock whole rich never speech firm agency five hard against tend piece. Driver was polite Driver was polite Driver was polite,4.1,3
4385,Food also hotel somebody for medical travel. Highly recommend Highly recommend Highly recommend,1.7,3
4386,Reduce former story artist class plant across occur keep heart black enjoy. Driver was polite Driver was polite Driver was polite,1.1,4
4387,College expect woman center week Congress man side I. Driver was polite Driver was polite Driver was polite,4.7,3
4388,Apply big bar account check young part somebody only candidate wear him car. Driver was polite Driver was polite Driver was polite,2.8,3
4389,Century thank well environmental model couple share threat age organization. The delivery was fast! The delivery was fast! The delivery was fast!,1.5,2
4390,If network edge care environmental name discover history culture. Awful delay Awful delay Awful delay,1.3,-6
4391,Director create night heart green us recently training under effort including. The delivery was fast! The delivery was fast! The delivery was fast!,4.4,3
4392,Ability apply what cost artist management gun computer. Food was cold Food was cold Food was cold,4.4,-3
4393,Even participant economic society energy father important son truth girl cover know us. The delivery was fast! The delivery was fast! The delivery was fast!,3.8,3
4394,Nothing wife at where security beyond good interesting memory sign. The delivery was fast! The delivery was fast! The delivery was fast!,4.1,3
4395,Put including group short choose human help maintain today part. Highly recommend Highly recommend Highly recommend,1.1,3
4396,Six later our small morning kid force drop. Driver was polite Driver was polite Driver was polite,1.5,3
4397,Myself simple coach girl thought use again in or up against. Food was cold Food was cold Food was cold,2.6,-3
4398,Wide federal national bag paper fly leg use film quality suffer drive answer. Driver was polite Driver was polite Driver was polite,4.5,2
4399,Security best country good daughter particular. Highly recommend Highly recommend Highly recommend,2.2,3
4400,Town company gun cover year oil during add military be. Food was cold Food was cold Food was cold,4.6,-3
4401,Anyone back later along agency us summer nature or partner card will. Highly recommend Highly recommend Highly recommend,3.5,3
4402,Media message close can oil modern southern. Driver was polite Driver was polite Driver was polite,1.6,4
4403,Girl while may language tonight society leader wear also body. Highly recommend Highly recommend Highly recommend,1.1,3
4404,Process safe him dark effort language foreign everyone scene. Highly recommend Highly recommend Highly recommend,4.1,3
4405,Challenge already anything program west particularly near letter. The delivery was fast! The delivery was fast! The delivery was fast!,2,3
4406,Security hold mention human after center produce girl popular street. Food was cold Food was cold Food was cold,2.8,-2
4407,Help within science executive mother look allow pressure explain tell. Highly recommend Highly recommend Highly recommend,1.3,3
4408,Care measure sound practice recent media. Awful delay Awful delay Awful delay,4,-6
4409,Support industry us boy music say. The delivery was fast! The delivery was fast! The delivery was fast!,2.6,4
4410,Design attention special dog collection onto land yes by indicate. Awful delay Awful delay Awful delay,4.3,-6
4411,Work our she physical yourself truth message he occur. Great service Great service Great service,4.3,0
4412,Into reduce player partner me six reach mouth fight peace. Great service Great service Great service,3.3,1
4413,Agree interest effect modern car knowledge east loss clear try already. The delivery was fast! The delivery was fast! The delivery was fast!,3.5,3
4414,Interesting drop site thing easy talk. The delivery was fast! The delivery was fast! The delivery was fast!,2.9,4
4415,Down foreign specific clear soon six. Highly recommend Highly recommend Highly recommend,1.8,3
4416,History worker heavy seem resource investment its data big bill. Awful delay Awful delay Awful delay,2.7,-6
4417,However trouble risk property fact challenge the heart like community customer beautiful. Food was cold Food was cold Food was cold,2.9,-4
4418,Even education president develop above about under kitchen grow rich commercial. Highly recommend Highly recommend Highly recommend,3.6,4
4419,Character away check effect station although product. Great service Great service Great service,1.6,0
4420,Much by tell meet born common son worry difference college. Food was cold Food was cold Food was cold,1.8,-4
4421,Much meet accept yard interest idea animal public well. Driver was polite Driver was polite Driver was polite,2.1,3
4422,Benefit prove focus interview war describe tough chance doctor member mention fund although. Driver was polite Driver was polite Driver was polite,3.7,5
4423,Discussion as bill ok would current. Great service Great service Great service,1.1,0
4424,New since pretty read ten voice pay appear wonder beyond attack. Great service Great service Great service,2.6,0
4425,Fire thank whose science either indeed let close large reveal step. Food was cold Food was cold Food was cold,1.6,-3
